Date,stock_0_food_beverages_and_tobacco_close_price,stock_10_non-banking_financial_services_close_price,stock_11_real_estate_close_price,stock_12_non-banking_financial_services_close_price,stock_13_it_&_media_close_price,stock_14_it_&_media_close_price,stock_1_energy_and_support_services_close_price,stock_2_basic_resources_close_price,stock_3_basic_resources_close_price,stock_4_banks_close_price,stock_5_banks_close_price,stock_6_real_estate_close_price,stock_7_real_estate_close_price,stock_8_real_estate_close_price,stock_9_non-banking_financial_services_close_price,stock_0_food_beverages_and_tobacco_volume,stock_10_non-banking_financial_services_volume,stock_11_real_estate_volume,stock_12_non-banking_financial_services_volume,stock_13_it_&_media_volume,stock_14_it_&_media_volume,stock_1_energy_and_support_services_volume,stock_2_basic_resources_volume,stock_3_basic_resources_volume,stock_4_banks_volume,stock_5_banks_volume,stock_6_real_estate_volume,stock_7_real_estate_volume,stock_8_real_estate_volume,stock_9_non-banking_financial_services_volume
2020-05-03,11.94,2.07,5.37,,,10.71,2.56,14.84,6.88,27.93,62.04,2.85,1.209,2.49,10.81,509423.0,10649377.0,4700268.0,,,183664.0,4580235.0,896621.0,4823174.0,603302.0,1337568.0,11388023.0,19565354.0,7990979.0,2478775.0
2020-05-04,12.11,2.03,5.2,6.92,,11.04,2.44,14.84,6.9,27.78,61.49,2.79,1.175,2.37,10.4,178351.0,10094963.0,2079779.0,500.0,,821780.0,2633916.0,228320.0,3290735.0,162328.0,1211077.0,5012655.0,21353697.0,2586352.0,2617466.0
2020-05-05,12.33,2.0,5.28,6.92,,10.99,2.48,14.57,6.93,27.57,62.05,2.81,1.189,2.41,10.25,168516.0,4349114.0,1427071.0,1000.0,,593199.0,2098370.0,299998.0,1977180.0,506009.0,2169263.0,6700034.0,20888219.0,2478442.0,3662565.0
2020-05-06,12.48,1.99,5.37,6.89,,10.79,2.57,14.39,7.09,27.61,62.55,2.8,1.196,2.4,10.34,1001071.0,3005281.0,1369153.0,15605.0,,48609.0,4189478.0,481714.0,3961602.0,482216.0,5540192.0,9328787.0,14132297.0,900323.0,2404148.0
2020-05-07,11.98,1.88,5.2,6.55,,10.45,2.37,13.72,6.84,27.51,63.19,2.67,1.135,2.31,10.12,2038387.0,6352772.0,1856255.0,15211.0,,104736.0,4890668.0,973835.0,3763024.0,219544.0,3854095.0,10911634.0,30700308.0,3520013.0,1717988.0
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,12.04,1.76,5.23,7.0,,10.66,2.32,12.9,6.7,26.72,64.18,2.6,1.097,2.28,10.35,141133.0,2269588.0,746322.0,97142.0,,15532.0,1857581.0,722380.0,2184153.0,27656.0,985977.0,7432067.0,16911519.0,3124540.0,1341014.0
2020-05-11,12.86,1.677,5.24,7.01,,10.67,2.27,11.9,6.51,25.14,63.78,2.55,1.088,2.25,10.94,2132626.0,3138857.0,1902345.0,71000.0,,33317.0,1235324.0,4205004.0,4107171.0,500880.0,5643516.0,5699112.0,14197499.0,5477785.0,4413613.0
2020-05-12,12.69,1.824,5.43,7.01,,10.76,2.37,12.18,6.88,25.63,65.49,2.67,1.143,2.37,11.49,2237715.0,2751660.0,2094162.0,48700.0,,58590.0,1075065.0,5477164.0,3822883.0,542790.0,2872307.0,10514032.0,18874457.0,2934109.0,2556636.0
2020-05-13,12.55,1.799,5.33,6.63,,10.76,2.29,11.71,6.45,25.85,64.4,2.66,1.132,2.33,11.12,419592.0,6216169.0,1064498.0,38440.0,,30574428.0,955635.0,4143143.0,5640905.0,81221.0,1298056.0,8174380.0,11931804.0,1602320.0,1275468.0
2020-05-14,12.58,1.753,5.1,6.41,,10.76,2.24,11.97,6.3,25.84,64.1,2.57,1.1,2.32,11.08,1310845.0,1690213.0,4155422.0,8000.0,,15430987.0,1526420.0,3190929.0,2092647.0,488696.0,1613763.0,3168124.0,11685037.0,825411.0,1316828.0
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,12.95,1.724,5.08,6.31,,10.57,2.24,11.93,6.25,25.68,64.54,2.58,1.098,2.31,11.16,575603.0,2003688.0,1165697.0,8558.0,,27100.0,614172.0,664315.0,1027749.0,202554.0,583465.0,1305059.0,7489153.0,816258.0,935104.0
2020-05-18,12.6,1.721,5.0,6.35,,10.5,2.21,11.75,6.13,25.41,64.36,2.54,1.081,2.27,11.09,3381490.0,1495549.0,3527228.0,5500.0,,340329.0,802114.0,919698.0,1559136.0,379687.0,2249988.0,3651106.0,6318730.0,989835.0,591614.0
2020-05-19,12.58,1.792,5.03,6.35,,10.77,2.26,11.87,6.21,25.49,64.95,2.59,1.1,2.28,11.27,3698231.0,3288098.0,2303041.0,1160.0,,63505.0,636182.0,1176703.0,1405555.0,137498.0,1831325.0,3177388.0,11153524.0,429749.0,1034112.0
2020-05-20,12.22,1.752,5.01,,,11.31,2.22,11.73,6.09,25.5,64.25,2.51,1.071,2.25,11.1,1129751.0,1994635.0,806252.0,,,852781.0,415457.0,863025.0,1964451.0,171642.0,1860723.0,4012345.0,6568025.0,997479.0,448878.0
2020-05-21,12.45,1.723,5.05,6.35,,11.5,2.23,11.96,5.92,24.85,62.51,2.47,1.068,2.29,10.65,4099836.0,1311981.0,1640547.0,2040.0,,498930.0,1138651.0,1622006.0,8144533.0,142841.0,5035520.0,10204263.0,10832215.0,830300.0,3333116.0
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,12.07,1.75,5.13,,,11.67,2.31,12.25,5.96,25.27,62.91,2.59,1.085,2.29,10.96,897702.0,1045592.0,2196516.0,,,255713.0,1359455.0,1200448.0,2091680.0,27052.0,2522116.0,13018729.0,8261076.0,862550.0,993491.0
2020-06-01,12.17,1.787,5.16,6.35,,11.94,2.33,12.45,5.84,25.5,62.65,2.61,1.08,2.29,11.04,2260565.0,2597938.0,3079070.0,1500.0,,413109.0,966362.0,10114870.0,2769008.0,44100.0,3323224.0,6636267.0,7467383.0,385700.0,1677391.0
2020-06-02,12.35,1.922,5.14,6.35,,12.05,2.4,12.84,5.95,25.53,63.19,2.62,1.095,2.34,11.25,2387575.0,7411037.0,2181862.0,460.0,,273826.0,2050067.0,2887219.0,2776991.0,1220379.0,1422255.0,7009994.0,15502092.0,956600.0,1903025.0
2020-06-03,12.43,1.944,5.16,6.35,,11.98,2.46,13.09,6.05,25.98,63.96,2.6,1.115,2.35,11.07,2387635.0,4740118.0,6277760.0,1037.0,,50264.0,3359014.0,6130527.0,3044153.0,1407544.0,3812720.0,9761612.0,20571101.0,784117.0,1910242.0
2020-06-04,12.49,1.976,5.17,6.35,,12.0,2.45,13.56,6.08,27.93,65.98,2.63,1.14,2.4,11.41,2473175.0,8633287.0,6162266.0,1000.0,,816455.0,2503068.0,6266276.0,4495985.0,593334.0,5248139.0,13697870.0,26860395.0,3282030.0,5608328.0
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,13.02,2.033,5.49,6.4,,11.83,2.55,14.06,6.42,29.48,69.68,2.74,1.185,2.53,12.34,294808.0,12048639.0,13628384.0,54618.0,,382712.0,4599171.0,1905641.0,8544072.0,626581.0,1433742.0,21980928.0,23145814.0,8077375.0,5649791.0
2020-06-08,13.12,1.994,5.61,6.21,,11.5,2.61,13.93,6.5,29.04,69.69,2.73,1.188,2.48,12.82,1597972.0,6578477.0,5964032.0,1664647.0,,3632465.0,3880097.0,2054726.0,5133969.0,709088.0,1437615.0,13413775.0,23833012.0,2782314.0,5357422.0
2020-06-09,13.46,1.941,5.56,6.38,,11.51,2.55,13.59,6.62,29.0,69.03,2.68,1.167,2.42,12.49,2167023.0,6054469.0,4474924.0,91488.0,,404057.0,1818314.0,1150378.0,7741972.0,585539.0,1107605.0,9300652.0,21182379.0,1081003.0,2423633.0
2020-06-10,13.04,1.878,5.55,6.41,,11.51,2.49,13.63,6.45,29.0,67.82,2.64,1.162,2.38,12.44,2443779.0,6322174.0,2708633.0,71015.0,,261443.0,875477.0,917462.0,2536170.0,22170.0,3224161.0,2525668.0,11790202.0,1295027.0,736009.0
2020-06-11,13.02,1.87,5.47,6.3,,11.5,2.37,13.53,6.33,29.0,67.49,2.61,1.153,2.35,12.16,2289886.0,4506662.0,3061000.0,89915.0,,122626.0,4996014.0,525819.0,2368816.0,64640.0,1297622.0,5869368.0,10131782.0,2536271.0,2126651.0
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,12.61,1.893,5.41,6.26,,11.32,2.34,13.93,6.17,28.04,67.37,2.57,1.131,2.31,12.22,221546.0,6909747.0,704770.0,13773.0,,21900.0,1343919.0,2349353.0,2124685.0,7404.0,860652.0,5855571.0,13122730.0,4185683.0,1420430.0
2020-06-15,12.76,1.931,5.47,6.25,,11.5,2.34,14.41,6.06,28.0,66.39,2.65,1.131,2.32,12.17,712996.0,4609783.0,3561887.0,61367.0,,1479467.0,1034250.0,2579037.0,2094603.0,137817.0,9907152.0,12484160.0,7805076.0,3300572.0,4582115.0
2020-06-16,12.78,1.946,5.6,6.26,,12.0,2.38,14.42,6.25,28.02,68.68,2.74,1.17,2.32,12.67,1019131.0,4275872.0,4467099.0,349550.0,,240970.0,1184471.0,1133808.0,4904082.0,8217.0,1093705.0,13876041.0,15054972.0,1828988.0,1516104.0
2020-06-17,12.9,1.914,5.53,6.3,,12.6,2.36,14.27,6.15,28.1,68.43,2.78,1.183,2.36,12.6,739047.0,2738972.0,2667489.0,413179.0,,115726.0,979501.0,1300193.0,3379374.0,69501.0,2915336.0,16813794.0,28699290.0,7452603.0,779474.0
2020-06-18,13.0,1.933,5.42,6.22,,12.83,2.36,14.23,6.05,28.45,67.96,2.72,1.161,2.31,12.36,1570065.0,5628630.0,2065439.0,183231.0,,234115.0,1045363.0,956776.0,2172332.0,38200.0,5261356.0,6109063.0,12038164.0,2269709.0,2342140.0
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,13.31,2.017,5.44,6.22,,13.12,2.34,14.38,5.99,28.02,67.58,2.68,1.138,2.31,12.26,542858.0,12310427.0,1449547.0,187083.0,,645539.0,993578.0,1221174.0,2178186.0,127662.0,243689.0,6571585.0,16139419.0,1655110.0,766116.0
2020-06-22,12.93,2.083,5.41,6.11,,13.79,2.32,14.34,5.98,28.5,66.73,2.65,1.126,2.29,12.61,735694.0,25384062.0,1966761.0,163783.0,,878399.0,1681802.0,945345.0,2381746.0,604243.0,2282080.0,6635229.0,18134199.0,2383859.0,3571609.0
2020-06-23,12.72,2.076,5.5,6.1,,14.86,2.3,14.33,5.94,28.48,66.65,2.7,1.136,2.29,13.18,61649.0,7461850.0,7376881.0,263098.0,,931670.0,1351825.0,1967838.0,2772574.0,156779.0,1636969.0,8372743.0,9533817.0,1219742.0,5134842.0
2020-06-24,12.88,2.143,5.92,6.18,,15.09,2.36,14.83,6.14,29.01,67.96,2.81,1.169,2.35,13.87,1444723.0,15189337.0,8911118.0,450574.0,,581149.0,1604753.0,892495.0,4021267.0,24496.0,1443178.0,16041654.0,20887721.0,12093884.0,1348640.0
2020-06-25,12.6,2.094,5.9,6.19,,14.94,2.31,14.67,5.98,28.48,66.67,2.76,1.148,2.29,14.27,254553.0,6617932.0,5340815.0,696955.0,,369142.0,1268625.0,549225.0,2183937.0,51652.0,1017307.0,9052067.0,10710111.0,6758556.0,9954723.0
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,12.6,2.05,5.81,5.92,,14.93,2.29,14.41,5.88,28.86,65.95,2.71,1.152,2.28,14.14,51143.0,4954354.0,780114.0,107798.0,,37306.0,818732.0,38671.0,2100963.0,18285.0,1182214.0,2794556.0,6875349.0,1070430.0,2880550.0
2020-06-29,12.57,2.1,5.76,5.74,,15.1,2.27,14.38,6.0,28.8,65.02,2.69,1.143,2.28,13.91,754490.0,7555887.0,844513.0,35513.0,,121852.0,1371981.0,154071.0,2144369.0,18623.0,1336881.0,2611467.0,6687054.0,1239537.0,1402392.0
2020-06-30,12.75,2.29,5.84,5.63,,16.39,2.27,14.44,6.07,29.66,64.54,2.73,1.159,2.34,13.99,1515255.0,20819866.0,1892755.0,74547.0,,593194.0,1230133.0,238486.0,2403481.0,160000.0,3151117.0,4075382.0,14451586.0,4653507.0,1467075.0
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,12.74,2.5,6.11,5.85,,17.08,2.39,14.75,6.34,29.26,65.79,2.81,1.217,2.36,14.14,726984.0,7527677.0,5191614.0,128184.0,,1314120.0,4338070.0,648187.0,8021725.0,1500.0,1253681.0,8023319.0,50813554.0,2798859.0,886926.0
2020-07-06,12.78,2.47,6.31,6.03,,17.81,2.4,15.12,6.39,28.69,66.74,2.88,1.251,2.41,14.36,1903935.0,13921743.0,3748196.0,119874.0,,1183019.0,3040699.0,956329.0,4316949.0,640591.0,5592032.0,12636620.0,30224285.0,11226087.0,1438269.0
2020-07-07,12.53,2.48,6.16,6.11,,19.55,2.4,15.48,6.17,28.71,66.41,2.84,1.242,2.41,14.41,1041706.0,16257943.0,2002946.0,363089.0,,3338356.0,1856265.0,666692.0,4151086.0,45808.0,10306263.0,10958577.0,17371019.0,5222507.0,1781823.0
2020-07-08,12.32,2.52,6.33,6.3,,18.89,2.4,15.19,6.17,29.0,67.08,3.01,1.283,2.43,14.33,396220.0,16317524.0,4574550.0,476810.0,,926503.0,1791781.0,592535.0,3274581.0,242159.0,3227585.0,44723898.0,53989742.0,8777901.0,3356848.0
2020-07-09,12.4,2.34,6.16,6.02,,17.64,2.29,14.91,6.01,28.95,66.31,3.03,1.288,2.37,13.99,1688863.0,13130933.0,2042933.0,505039.0,,1142608.0,3712875.0,404885.0,2532538.0,260577.0,1523731.0,35907762.0,50938080.0,3256364.0,1734961.0
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,12.46,2.43,6.37,6.09,,17.89,2.36,15.79,6.28,29.0,66.67,3.11,1.392,2.43,14.18,107985.0,10302673.0,799191.0,125751.0,,235818.0,2207759.0,1023830.0,6168846.0,327163.0,400427.0,20033661.0,38909178.0,4986672.0,421246.0
2020-07-13,12.39,2.47,6.27,5.97,,17.92,2.45,15.89,6.28,28.76,66.03,3.1,1.426,2.41,14.16,1485895.0,10607742.0,1437618.0,119401.0,,314825.0,9452127.0,2863349.0,3390145.0,4670.0,1061743.0,19621780.0,444211407.0,6167545.0,1047799.0
2020-07-14,12.0,2.38,6.14,5.73,,17.83,2.41,15.18,6.11,28.5,65.71,3.02,1.383,2.35,13.94,1919108.0,6319973.0,905695.0,56746.0,,127438.0,3747129.0,639461.0,2791756.0,64683.0,846517.0,13015386.0,37831266.0,3770245.0,617709.0
2020-07-15,11.94,2.22,5.82,5.46,,17.27,2.24,14.46,5.83,28.48,64.48,2.82,1.299,2.32,13.22,1614786.0,11204782.0,3924378.0,168662.0,,349390.0,4258848.0,530646.0,5431088.0,487945.0,2108618.0,18843285.0,37208166.0,7199612.0,1967321.0
2020-07-16,12.0,2.12,5.81,5.33,,18.34,2.24,14.67,5.7,27.02,62.95,2.76,1.271,2.26,13.03,2545340.0,12317940.0,2032513.0,48747.0,,529599.0,2029533.0,251722.0,1953994.0,115862.0,1460185.0,8867681.0,19551438.0,4624650.0,2282179.0
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,11.86,2.05,5.65,5.4,,18.45,2.18,14.79,5.49,26.97,61.41,2.72,1.263,2.19,13.12,9700.0,11023021.0,797254.0,44000.0,,147380.0,2172763.0,580038.0,2432666.0,10990.0,858311.0,6718264.0,10549957.0,6930713.0,1143216.0
2020-07-20,11.81,2.1,5.61,5.47,,18.56,2.2,15.0,5.54,27.01,62.52,2.74,1.283,2.17,13.46,4619921.0,9264909.0,3575911.0,31435.0,,740816.0,1216499.0,572333.0,2692514.0,14059.0,1853263.0,7736758.0,6809415.0,10866566.0,1123662.0
2020-07-21,11.98,2.18,5.62,5.5,,18.07,2.25,14.82,5.58,27.0,64.2,2.77,1.325,2.2,13.67,924656.0,12162764.0,5655115.0,25600.0,,125738.0,1876150.0,104877.0,2409055.0,292488.0,5397790.0,6625368.0,14313855.0,5119218.0,3687859.0
2020-07-22,11.92,2.29,5.58,5.44,,17.91,2.26,14.7,5.6,26.97,63.05,2.75,1.34,2.19,14.13,439710.0,22377088.0,2533026.0,115878.0,,268767.0,1335827.0,70183.0,1587301.0,18801.0,1990527.0,2193830.0,12279321.0,1347615.0,2240521.0
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,11.92,2.44,5.73,5.52,,17.07,2.32,15.18,5.74,26.97,62.58,2.81,1.339,2.23,15.03,6275.0,12590340.0,1245920.0,50775.0,,353730.0,3452452.0,564725.0,2114915.0,541.0,574367.0,3372669.0,5439521.0,1541483.0,5490772.0
2020-07-27,11.78,2.55,5.73,5.53,,16.88,2.33,15.0,5.73,27.0,63.4,2.83,1.363,2.27,14.76,818183.0,20951081.0,1336076.0,255117.0,,523147.0,1478009.0,164008.0,2071145.0,49662.0,1643127.0,2654953.0,10820947.0,2567668.0,3878080.0
2020-07-28,11.78,2.61,5.81,5.56,,16.83,2.36,14.98,5.82,27.0,63.12,2.89,1.385,2.26,14.18,1301859.0,11965564.0,1049025.0,60141.0,,275331.0,1896240.0,178027.0,3679393.0,640518.0,2573371.0,8017340.0,13007006.0,1721001.0,6281736.0
2020-07-29,11.79,2.66,5.84,5.55,,17.79,2.41,14.93,5.89,27.0,62.98,2.92,1.391,2.26,13.79,4943631.0,13130407.0,573494.0,99312.0,,1080565.0,6447967.0,192342.0,1607035.0,1288.0,2053207.0,5921197.0,10628108.0,2288315.0,3056300.0
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,11.64,2.8,5.98,5.77,,19.05,2.43,14.91,5.94,26.6,62.35,2.98,1.407,2.36,13.89,4250761.0,14742208.0,3523889.0,39710.0,,1179880.0,3641575.0,22752.0,2374651.0,43605.0,2656872.0,4960901.0,10640686.0,13245582.0,1280458.0
2020-08-05,11.77,2.75,6.06,6.0,,20.54,2.4,14.95,5.99,26.25,62.9,3.04,1.413,2.44,14.07,172554.0,8651365.0,5851865.0,1586663.0,,1299889.0,1821695.0,618164.0,3448986.0,1343674.0,2388174.0,9449691.0,10741921.0,21981296.0,2411780.0
2020-08-06,11.93,2.76,6.07,5.86,,20.82,2.41,15.15,6.13,26.53,64.05,3.08,1.418,2.45,13.97,625796.0,8702581.0,4572420.0,573245.0,,2561902.0,1475088.0,352587.0,6330606.0,4458.0,1953504.0,5448528.0,12629349.0,6512059.0,2073170.0
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,11.87,2.77,6.19,6.01,,20.1,2.45,15.91,6.23,26.91,65.16,3.27,1.447,2.5,14.04,84639.0,5964034.0,7268045.0,102837.0,,902878.0,5054174.0,904339.0,6971920.0,87552.0,1423381.0,23384053.0,26980657.0,12860847.0,1020287.0
2020-08-10,12.13,2.73,6.2,6.2,,20.21,2.51,17.04,6.26,26.98,64.53,3.39,1.461,2.51,14.01,3733043.0,7376931.0,2696136.0,178475.0,,721863.0,10310941.0,1532929.0,5230588.0,30117.0,1356207.0,14439139.0,9341351.0,3940120.0,1561503.0
2020-08-11,12.53,2.84,6.23,6.57,,20.48,2.56,17.42,6.31,27.01,63.71,3.34,1.51,2.51,13.9,1058175.0,16820912.0,6152770.0,600433.0,,414140.0,4723796.0,629171.0,4937674.0,768208.0,807192.0,8580947.0,49449152.0,5739501.0,1870792.0
2020-08-12,12.42,2.9,6.31,7.0,,20.58,2.52,17.72,6.33,27.08,63.83,3.36,1.519,2.45,13.93,650678.0,11633769.0,6052406.0,721899.0,,385985.0,2563010.0,411145.0,6782049.0,375622.0,1098311.0,6936926.0,13905041.0,2295991.0,1269444.0
2020-08-13,12.13,2.84,6.39,6.87,,20.81,2.5,17.9,6.4,26.75,64.49,3.35,1.51,2.45,13.97,588847.0,5832919.0,4935784.0,419368.0,,607643.0,1904510.0,622615.0,9294116.0,8420.0,2047087.0,2569945.0,5150099.0,1048693.0,3792679.0
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,12.26,2.86,6.68,7.01,,20.63,2.56,19.02,6.95,26.68,65.47,3.41,1.532,2.49,14.39,30528.0,6868582.0,11079854.0,92665.0,,271970.0,3459917.0,1425898.0,22232801.0,15690.0,2358196.0,8701292.0,10749138.0,3615087.0,2902821.0
2020-08-17,12.02,2.77,6.66,6.85,,22.0,2.53,18.43,7.23,26.43,66.33,3.35,1.51,2.43,14.2,710064.0,6884951.0,4507735.0,231468.0,,2670056.0,2016319.0,194022.0,15612847.0,836397.0,2986625.0,6108108.0,11126025.0,3050133.0,3541958.0
2020-08-18,12.05,2.77,6.58,7.28,,23.74,2.49,18.07,7.24,26.19,65.99,3.33,1.481,2.4,14.15,335036.0,8665338.0,2165853.0,610823.0,,1390216.0,1314107.0,462726.0,6932043.0,332945.0,2268870.0,3526143.0,9052534.0,2113253.0,1717996.0
2020-08-19,12.32,2.84,6.65,8.0,,24.54,2.53,17.92,7.23,25.93,66.37,3.39,1.501,2.41,14.21,594180.0,5726765.0,5211874.0,256416.0,,1301943.0,2530561.0,430915.0,5177428.0,118502.0,2314366.0,6508006.0,7125763.0,3242782.0,1093405.0
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,12.4,2.89,6.85,8.55,,24.9,2.7,18.25,7.36,26.0,67.77,3.54,1.542,2.47,14.69,151452.0,9535786.0,3703654.0,506335.0,,913937.0,9820975.0,552283.0,6850638.0,728128.0,1462731.0,15686990.0,12895875.0,11281548.0,4612205.0
2020-08-24,12.62,2.9,6.83,9.14,,25.79,2.79,18.63,7.48,25.76,67.96,3.47,1.548,2.49,14.76,4766465.0,10503759.0,3474368.0,1182047.0,,1488133.0,7025372.0,345583.0,9850617.0,1337380.0,3596757.0,16921181.0,30122056.0,9306450.0,2453777.0
2020-08-25,12.75,3.05,6.82,10.04,,25.17,2.81,17.95,7.32,25.75,68.59,3.41,1.51,2.46,14.56,2375548.0,30551806.0,1882876.0,370605.0,,1143891.0,4960063.0,292429.0,5078169.0,57196.0,4902794.0,7672659.0,14200406.0,2559449.0,1577116.0
2020-08-26,12.63,3.21,6.75,10.61,,24.48,2.77,17.8,7.24,25.35,68.58,3.41,1.514,2.51,14.24,1010978.0,15308163.0,1751208.0,1458320.0,,477936.0,4417486.0,974759.0,4120714.0,516047.0,3818388.0,3847260.0,6832031.0,8188228.0,1664158.0
2020-08-27,12.75,3.28,6.71,11.1,,24.26,2.79,17.88,7.15,25.0,68.67,3.39,1.506,2.54,14.1,703355.0,15799554.0,1704609.0,165263.0,,427973.0,3408699.0,246827.0,3023731.0,888638.0,1970967.0,5331361.0,9840439.0,8384201.0,1845760.0
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,12.53,3.27,6.73,10.98,,25.02,2.87,18.03,7.34,25.32,68.35,3.37,1.521,2.56,14.27,139506.0,8425273.0,556673.0,47647.0,,482559.0,8068451.0,613165.0,6728869.0,37967.0,117258.0,2569955.0,6946279.0,3704039.0,1109063.0
2020-08-31,12.72,3.17,6.91,10.13,,24.89,2.83,17.78,7.38,24.77,67.57,3.33,1.538,2.54,14.05,1489812.0,8296558.0,6049912.0,311132.0,,483578.0,3565037.0,104518.0,6576334.0,560081.0,1495575.0,7846078.0,19908616.0,6911750.0,2615863.0
2020-09-01,12.4,3.12,6.87,10.21,,24.91,2.78,17.78,7.18,25.04,66.86,3.22,1.487,2.49,13.93,1215077.0,7129698.0,6061134.0,168763.0,,339465.0,1991647.0,645880.0,2527471.0,342505.0,1225859.0,9129231.0,10893594.0,1707971.0,1578676.0
2020-09-02,12.32,3.08,6.81,10.73,,26.85,2.87,17.85,7.19,25.37,66.67,3.23,1.467,2.48,13.86,886254.0,7632656.0,1762931.0,306805.0,,1976349.0,4026694.0,1447579.0,1940043.0,885238.0,840280.0,5020594.0,11569719.0,729521.0,756744.0
2020-09-03,12.28,3.09,6.76,11.08,,28.03,2.85,18.25,7.23,25.44,66.65,3.19,1.465,2.46,13.83,669406.0,5354793.0,1207512.0,680185.0,,946369.0,2458088.0,812423.0,3337536.0,87266.0,725068.0,4858271.0,9403827.0,833642.0,868768.0
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,12.2,2.98,6.6,11.49,,27.78,2.69,17.87,7.25,25.44,66.3,3.11,1.445,2.41,13.63,192263.0,8695276.0,1054563.0,256495.0,,998116.0,4951468.0,569547.0,3307337.0,135720.0,718468.0,5027498.0,10259055.0,1157584.0,1142379.0
2020-09-07,12.3,3.0,6.58,11.52,,28.6,2.65,18.14,7.37,25.8,66.94,3.08,1.432,2.39,13.65,476757.0,10387412.0,3137029.0,353461.0,,2637904.0,3035303.0,414413.0,3559151.0,87640.0,634764.0,5177418.0,14908177.0,2428886.0,580055.0
2020-09-08,12.12,2.88,6.31,11.05,,27.42,2.54,17.68,7.15,25.01,66.67,3.06,1.382,2.3,13.6,902298.0,8408384.0,2723184.0,208102.0,,1886748.0,4301543.0,567253.0,4312023.0,629345.0,732651.0,10032267.0,16339501.0,4340633.0,2500663.0
